,loc,prod,ExportValue,time,diversity,ubiquity,mcp,eci,pci,density,coi,cog,rca,POPIS,description,relatedness,WorldExport,EUExport,EUTopExporter,EUWorldMarketShare,hhi,euhhi,CZE_WorldMarketShare,CZE_EUMarketShare
3210,CZE,620930,3375872.0000000005,2022,1349,26,0,1.6386860903125862,-1.7132558039860253,0.2521260052809831,1.299316789410373,-0.6311164593188222,0.5292184779394153,"Oděvy kojenecké,doplňky z vláken syntetických","Garments and clothing accessories: babies', of synthetic fibres (not knitted or crocheted)",0.25212600528098317,658551758.0,160827069.0,ESP,0.2442132559002295,0.20372934277374413,0.15017943105227705,0.005126206040740689,0.020990695291474848
3211,CZE,620990,404543.0,2022,1349,40,0,1.6386860903125862,-0.741980201178378,0.2660089711272264,1.299316789410373,-0.5186523805321522,0.1609182461536776,"Oděvy kojenecké,doplňky z mat.textilních ost.","Garments and clothing accessories: babies', of textile materials other than cotton or synthetic fibres (not knitted or crocheted)",0.2660089711272264,259536439.0,60537181.0,ESP,0.2332511813495291,0.09323450760672448,0.17761514705097353,0.001558713687984291,0.006682554313191425
3212,CZE,621010,10765463.0,2022,1349,25,0,1.6386860903125862,-1.3295588145788015,0.26582123899371624,1.299316789410373,-0.5069559174300752,0.35489869185374046,"Oděvy z plsti,textilií netkaných",Garments: of felt or non-wovens (not knitted or crocheted),0.2658212389937163,3131607002.0,410448641.0,DEU,0.1310664590856602,0.20234661771127097,0.09873975086163238,0.003437680077073732,0.026228526360256604
3213,CZE,621020,4279137.0,2022,1349,22,0,1.6386860903125862,-1.1785612220485588,0.2513526407233288,1.299316789410373,-0.24585306784767744,0.2673250300210064,"Oděvy typů popsaných v čísle 6201, pogumované nebo impregnované, povrstvené, potažené nebo laminované plasty nebo jinými","Garments: overcoats, raincoats, car-coats, capes, cloaks, anoraks (including ski-jackets) and similar articles, men's or boys', of the fabrics of heading no. 5602, 5603, 5903, 5906 or 5907 (not knitted or crocheted)",0.2513526407233289,1652553423.0,418378874.0,DEU,0.2531711641978185,0.14021475018158844,0.1165575927818107,0.0025894091776057517,0.010227899317879994
3214,CZE,621030,6138862.0,2022,1349,23,0,1.6386860903125862,-0.8447683259697036,0.27272125703711686,1.299316789410373,-0.20995115513431625,0.3942404156873515,"Oděvy typů popsaných v čísle 6202, pogumované nebo impregnované, povrstvené, potažené nebo laminované plasty nebo jinými","Garments: overcoats, raincoats, car-coats, capes, cloaks, anoraks (including ski-jackets) and similar articles, women's or girls', of the fabrics of heading no. 5602, 5603, 5903, 5906 or 5907 (not knitted or crocheted)",0.2727212570371169,1607554361.0,591205712.0,DEU,0.3677671662886926,0.10281380497167256,0.15012294113093785,0.0038187585744728666,0.010383631070195073
3215,CZE,621040,17265432.0,2022,1349,34,0,1.6386860903125862,-0.7264374875820647,0.2789105925499706,1.299316789410373,-0.48466332770715925,0.5414271025706485,"Pánské nebo chlapecké oděvy z textilií, pogumované nebo impregnované, povrstvené, potažené nebo laminované plasty nebo j","Garments: men's or boys', n.e.c. in item no. 6210.2, of the fabrics of heading no. 5602, 5603, 5903, 5906 or 5907 (not knitted or crocheted)",0.27891059254997086,3292125623.0,716375391.0,ITA,0.21760268988374507,0.18608728408700512,0.117453104927917,0.005244463297322965,0.024101095901548075
3216,CZE,621050,19946348.0,2022,1349,31,0,1.6386860903125862,-0.7191668142973427,0.27091320066533886,1.299316789410373,-0.42040224601736637,0.5398756024309483,"Dámské nebo dívčí oděvy z textilií, pogumované nebo impregnované, povrstvené, potažené nebo laminované plasty nebo jiným","Garments: women's or girls', n.e.c. in item no. 6210.3, of the fabrics of heading no. 5602, 5603, 5903, 5906 or 5907 (not knitted or crocheted)",0.2709132006653389,3814245403.0,899832279.0,ITA,0.2359135776351095,0.16285691823921353,0.13327228760303408,0.005229434892760622,0.022166739808630494
3217,CZE,621111,3497717.0,2022,1349,34,0,1.6386860903125862,-1.6022185346952547,0.259195649551667,1.299316789410373,-0.6038465456983251,0.3645292041394514,"Plavky pánské,chlapecké","Swimwear: men's or boys', (not knitted or crocheted)",0.2591956495516669,990583938.0,244553826.0,ITA,0.24687844878017798,0.09185690868172044,0.14926047705147003,0.0035309647833195535,0.014302442358844961
3218,CZE,621112,923895.0,2022,1349,37,0,1.6386860903125862,-0.747357809955053,0.276811992710836,1.299316789410373,-0.502168609237257,0.2626454189573305,"Plavky dámské,dívčí","Swimwear: women's or girls', (not knitted or crocheted)",0.276811992710836,363154749.0,108921780.0,ITA,0.2999321371947693,0.10858662599760087,0.11601139483527725,0.0025440807329219313,0.008482187859948672
3219,CZE,621120,782818.0,2022,1349,33,0,1.6386860903125862,-1.0390676567171633,0.27882713216128535,1.299316789410373,-0.4384061401126398,0.4256679239078771,Oděvy lyžařské,Ski suits: (not knitted or crocheted),0.27882713216128524,189857964.0,51306873.0,FRA,0.2702381923783824,0.23633498319484203,0.09103224850253254,0.004123177050397528,0.015257565979513115
3220,CZE,621132,5636994.0,2022,1349,46,0,1.6386860903125862,-1.4597890611918176,0.2693463963984547,1.299316789410373,-0.6115246544064025,0.4031395795877605,"Oděvy ost.pánské,chlapecké z bavlny","Track suits and other garments n.e.c.: men's or boys', of cotton (not knitted or crocheted)",0.26934639639845476,1443547488.0,292903309.0,NLD,0.20290521194131994,0.08169960952799382,0.11055033236501059,0.003904959169587083,0.019245238366357956
3221,CZE,621133,8648904.0,2022,1349,39,0,1.6386860903125862,-1.7873678047081012,0.2743683027701004,1.299316789410373,-0.6720634568419922,0.27071922328597126,"Oděvy ost.pánské,chlapecké z vláken chemick.","Track suits and other garments n.e.c.: men's or boys', of man-made fibres (not knitted or crocheted)",0.2743683027701005,3298229886.0,511118809.0,ITA,0.15496761192103273,0.15952407648342418,0.0783592533428938,0.0026222865897589528,0.016921513839260806
3222,CZE,621139,1113198.0,2022,1349,55,0,1.6386860903125862,-1.0346016109699325,0.26877681814034005,1.299316789410373,-0.5415857385578565,0.2927307531250602,"Oděvy ost.pánské,chlapecké z mater.textil.ost","Track suits and other garments n.e.c.: men's or boys', of textile materials n.e.c. in item no. 6211.3 (not knitted or crocheted)",0.26877681814034005,392593413.0,102112334.0,ITA,0.2600969109993702,0.05789158538533769,0.10415031262776887,0.0028354984142334554,0.010901699690852234
3223,CZE,621142,3868709.0000000005,2022,1349,36,0,1.6386860903125862,-1.542722532774111,0.2511750393553966,1.299316789410373,-0.64470626475351,0.2060257771871909,"Oděvy ost.dámské,dívčí z bavlny","Track suits and other garments n.e.c.: women's or girls', of cotton (not knitted or crocheted)",0.2511750393553967,1938578733.0,379445314.0,ESP,0.19573376491797095,0.14460311356098995,0.13836554377642504,0.001995641927843227,0.010195695815076004
3224,CZE,621143,5976171.0,2022,1349,41,0,1.6386860903125862,-1.9195128177490504,0.25483542648083923,1.299316789410373,-0.6870111838812009,0.12091340777969585,"Oděvy ost.dámské,dívčí z vláken chemických","Track suits and other garments n.e.c.: women's or girls', of man-made fibres (not knitted or crocheted)",0.2548354264808392,5102552663.0,1006300728.0,ESP,0.1972151576792065,0.17642007802325577,0.12381460545089068,0.0011712120177288605,0.005938752535613787
3225,CZE,621149,1581264.0000000002,2022,1349,44,0,1.6386860903125862,-0.8589225328881707,0.2603511199090627,1.299316789410373,-0.494194262823562,0.12991178238004622,"Oděvy ost.dámské,dívčí z mater.textilních ost","Track suits and other garments n.e.c.: women's or girls', of textile materials n.e.c. in item no. 6211.4 (not knitted or crocheted)",0.2603511199090628,1256593427.0,540002845.0,FRA,0.4297355321117719,0.10879827091964582,0.3429783687960541,0.0012583736044005267,0.0029282512391207867
3226,CZE,621210,60907954.00000001,2022,1349,32,0,1.6386860903125862,-1.5610050719023738,0.2778891768958612,1.299316789410373,-0.5533987986003455,0.5469298273617602,"Podprsenky,i pletené,háčkované",Brassieres: whether or not knitted or crocheted,0.277889176895861,11496915614.0,1958570666.0,DEU,0.17035618349803433,0.1731867183675565,0.10103755048427351,0.005297764726204592,0.031098165135084285
3227,CZE,621220,1381299.0,2022,1349,22,0,1.6386860903125862,-2.0626821675583673,0.2664604545094674,1.299316789410373,-0.5185107657677279,0.29337915027753564,"Pásy,kalhotky podvazkové,i pletené,háčkované",Girdles and panty-girdles: whether or not knitted or crocheted,0.2664604545094674,486068405.0,50751876.0,DEU,0.10441303215336532,0.17824072602353988,0.11277885736999571,0.002841779029023703,0.02721670820601784
3228,CZE,621230,686514.0,2022,1349,23,0,1.6386860903125862,-1.3180412983546306,0.2716221878393482,1.299316789410373,-0.5145414845246596,0.39790410800693043,"Korzety,i pletné,háčkované",Corselettes: whether or not knitted or crocheted,0.27162218783934816,178118864.0,26002429.0,DEU,0.14598357757323221,0.2548127967935339,0.10608304068520985,0.0038542464542104873,0.02640191806696213
3229,CZE,621290,17637826.0,2022,1349,40,1,1.6386860903125862,-0.8581274453467811,0.3139999284158763,1.299316789410373,-0.0,2.602964586692376,"Šle,podvazky ap výrobky,i pletené,háčkované","Braces, suspenders, garters and similar articles: whether or not knitted or crocheted, n.e.c. in heading no. 6212",0.3139999284158764,699545127.0,188365139.0,DEU,0.26926803108157454,0.09745108894650537,0.10439609912025995,0.02521327834222766,0.09363636017596653
3230,CZE,621320,390692.0,2022,1349,18,0,1.6386860903125862,-0.9817891296266948,0.22701640834874953,1.299316789410373,-0.339933225437437,0.49178028660144424,Kapesníky z bavlny,Handkerchiefs: of cotton (not knitted or crocheted),0.22701640834874956,82016710.0,6955906.0,ITA,0.08481083915704495,0.43513648564418733,0.1665106526517433,0.00476356586359048,0.056166946476850034
3231,CZE,621390,210781.0,2022,1349,20,0,1.6386860903125862,-0.5314709537631931,0.25108671941183686,1.299316789410373,-0.19839674175959088,0.3039166959666643,Kapesníky z materiálu textilního ostatního,Handkerchiefs: of textile materials other than cotton (not knitted or crocheted),0.25108671941183697,71600464.99999999,22471284.0,FRA,0.31384271037904576,0.2883930747602554,0.2938658952935769,0.0029438495965075093,0.009380015846001502
3232,CZE,621410,106794.0,2022,1349,14,0,1.6386860903125862,-0.03522508399612011,0.2555039402575725,1.299316789410373,-0.06767221122060633,0.01624356526109419,"Přehozy,šátky,šály,mantily ap z hedvábí přír.","Shawls, scarves, mufflers, mantillas, veils and the like: of silk or silk waste (not knitted or crocheted)",0.2555039402575724,678741552.0,496843491.0,FRA,0.7320068876525774,0.26661540802887335,0.47539358201044296,0.000157341184852051,0.00021494495134686186
3233,CZE,621420,1255811.0,2022,1349,20,0,1.6386860903125862,-0.04584982757895179,0.26360441164272336,1.299316789410373,-0.049423499493645995,0.15149957975292286,"Přehozy,šátky,šály,mantily ap z vlny,chlupů","Shawls, scarves, mufflers, mantillas, veils and the like: of wool or fine animal hair (not knitted or crocheted)",0.26360441164272336,855759632.0,545453574.0,ITA,0.6373911009627994,0.1882128843096859,0.39979302821636964,0.0014674809993841821,0.0023023242671061863
3234,CZE,621430,8014437.999999999,2022,1349,20,0,1.6386860903125862,-0.7010647095219292,0.23944604645347334,1.299316789410373,-0.33977719526988875,0.7364970764316439,"Přehozy,šátky,šály,mantily ap z vláken syntet","Shawls, scarves, mufflers, mantillas, veils and the like: of synthetic fibres (not knitted or crocheted)",0.2394460464534734,1123416990.0,169705060.0,DEU,0.1510615038855697,0.5352463359697396,0.13485924710710753,0.007133983259412873,0.047225686729670875
3235,CZE,621440,551573.0,2022,1349,21,0,1.6386860903125862,-0.487490917232404,0.25268335872840203,1.299316789410373,-0.24916046821540558,0.4074248726817936,"Přehozy,šátky,šály,mantily ap z vlák.umělých","Shawls, scarves, mufflers, mantillas, veils and the like: of artificial fibres (not knitted or crocheted)",0.25268335872840225,139763704.0,47045311.0,ITA,0.33660606905495294,0.247118713914994,0.2578769390611176,0.003946468104480116,0.011724292778083664
3236,CZE,621490,3002945.0,2022,1349,38,0,1.6386860903125862,-1.1905676994334573,0.256988610411736,1.299316789410373,-0.44756458555785045,0.8581881079970434,"Přehozy,šátky,šály,mantily ap z mat.text.ost.","Shawls, scarves, mufflers, mantillas, veils and the like: of textile materials n.e.c. in heading no. 6214 (not knitted or crocheted)",0.256988610411736,361246649.0,78483017.0,ITA,0.21725604159168269,0.1752315017989276,0.21787286166392025,0.008312727628928124,0.03826235426194179
3237,CZE,621510,114973.0,2022,1349,11,0,1.6386860903125862,1.9310813704236969,0.2680503085481319,1.299316789410373,0.4013563596612727,0.04854394583425821,"Vázanky,motýlky,kravaty z hedvábí přír,odpadu","Ties, bow ties and cravats: of silk or silk waste (not knitted or crocheted)",0.2680503085481318,244511748.0,141415602.0,ITA,0.5783591306214048,0.23220239329843728,0.38505424592885207,0.0004702146254338667,0.0008130149599759155
3238,CZE,621520,104781.0,2022,1349,12,0,1.6386860903125862,-1.2234628383505135,0.2279874028901093,1.299316789410373,-0.1918188811133326,0.07165355571695352,"Vázanky,motýlky,kravaty z vláken chemických","Ties, bow ties and cravats: of man-made fibres (not knitted or crocheted)",0.22798740289010933,150967594.0,13867116.0,DEU,0.09185491821509721,0.6718040445942252,0.20116268162509973,0.0006940628596094603,0.00755607726941925
3239,CZE,621590,33117.0,2022,1349,15,0,1.6386860903125862,-0.4226160559683085,0.2397486153866226,1.299316789410373,-0.05640911904749931,0.029967553881393796,"Vázanky,motýlky,kravaty z mat.textilních ost.","Ties, bow ties and cravats: of textile materials other than silk or man-made fibres (not knitted or crocheted)",0.23974861538662273,114087650.0,15838631.0,ITA,0.13882861992511897,0.17369440435187375,0.34795476088224747,0.0002902768178676658,0.002090900406733385
3240,CZE,621600,9058279.999999998,2022,1349,15,0,1.6386860903125862,-1.3164635679516254,0.2377660271962331,1.299316789410373,-0.3455491243506004,0.646351973613485,"Rukavice prstové,palcové,bez prstů","Gloves, mittens and mitts (not knitted or crocheted)",0.23776602719623313,1446823663.0,235057985.0,DEU,0.1624648469687076,0.2202889242544015,0.10637924849941248,0.006260804430871406,0.038536363697663785
3241,CZE,621710,5135199.0,2022,1349,34,0,1.6386860903125862,-0.6937786229875826,0.25794077671370613,1.299316789410373,-0.41679517364166213,0.3400824164061226,Doplňky oděvní zcela zhotovené jiné,Clothing accessories: other than those of heading no. 6212 (not knitted or crocheted),0.2579407767137062,1558877690.0,533936397.0,ITA,0.34251333534704703,0.14159857336881831,0.2042515541413444,0.003294164149594058,0.009617623051833269
3242,CZE,621790,1344414.0,2022,1349,28,0,1.6386860903125862,-0.4813144997534121,0.2712714404429194,1.299316789410373,-0.30495800566156017,0.13294083902666637,"Části oděvů,doplňků oděvních","Clothing: parts of garments or of clothing accessories, other than those of heading no. 6212 (not knitted or crocheted)",0.2712714404429196,1044031380.0,319648363.0,ITA,0.30616739029434153,0.11115787510715977,0.3103309851202446,0.0012877141681316131,0.004205915485949165
3243,CZE,630110,7165089.999999999,2022,1349,5,1,1.6386860903125862,0.7298082214287419,0.39252127897537925,1.299316789410373,0.0,1.5189799908339048,Přikrývky elektricky vyhřívané,Blankets: electric,0.39252127897537936,486977099.0,32199874.0,DEU,0.06612194714314482,0.7405801598918905,0.1407441465582215,0.014713402364738304,0.22251919370864617
3244,CZE,630120,217746.0,2022,1349,27,0,1.6386860903125862,-0.36991281637967666,0.2802894758788198,1.299316789410373,-0.16829018001179938,0.07386643189500706,"Přikrývky,koberečky cestovní z vlny,chlupů zv",Blankets (other than electric blankets) and travelling rugs: of wool or of fine animal hair,0.28028947587881964,304328066.0,141603664.0,ITA,0.465299391742594,0.0863958542632679,0.1711977456851796,0.0007154975972541421,0.0015377144478408412
3245,CZE,630130,1066522.0,2022,1349,17,0,1.6386860903125862,-0.03431695826886356,0.273605056670516,1.299316789410373,-0.1561470781006699,0.20462284162114888,"Přikrývky,koberečky cestovní z bavlny",Blankets (other than electric blankets) and travelling rugs: of cotton,0.273605056670516,538089662.0,108562127.0,PRT,0.201754716112721,0.18181024849941627,0.13407525201447876,0.001982052574724991,0.009824070598764154
3246,CZE,630140,4504415.0,2022,1349,7,0,1.6386860903125862,-2.1760029913631422,0.1911694371611741,1.299316789410373,-0.18223863487374264,0.11087118450877588,"Přikrývky,koberečky cestovní z vláken syntet.",Blankets (other than electric blankets) and travelling rugs: of synthetic fibres,0.19116943716117407,4194291883.0,255339895.0,DEU,0.060877950825245414,0.7153801478233429,0.1031561669083431,0.0010739393265063331,0.017640858668011905
3247,CZE,630190,981095.9999999999,2022,1349,44,0,1.6386860903125862,-1.4069276234828636,0.2587945351684835,1.299316789410373,-0.6049257432245642,0.47101935394234146,"Přikrývky,koberečky cestovní ostatní",Blankets and travelling rugs: n.e.c. in heading no. 6301,0.2587945351684835,215036258.0,33310722.0,ITA,0.15490746681427092,0.15255310121618115,0.08063416430394821,0.00456246778624654,0.02945285905240961
3248,CZE,630210,13100942.0,2022,1349,21,0,1.6386860903125862,-0.2550799374836187,0.2821255845541763,1.299316789410373,-0.31195636141195193,0.7381765326213425,"Prádlo ložní,pletené,háčkované",Bed linen: knitted or crocheted,0.2821255845541764,1832235236.0,421184474.0,DEU,0.2298746720532996,0.19736761521134932,0.11392804748798696,0.007150251093631954,0.0311049974743371
3249,CZE,630221,29935976.000000004,2022,1349,25,1,1.6386860903125862,-0.4906427936869139,0.3281322652461684,1.299316789410373,-0.0,1.2246855857703198,Prádlo ložní potisknuté z bavlny,"Bed linen: of cotton, printed, not knitted or crocheted",0.328132265246168,2523525845.0,690093397.0,DEU,0.2734639704076421,0.11743469068452322,0.12786418868843116,0.011862757839121716,0.04337960068903544
3250,CZE,630222,2901495.0,2022,1349,12,0,1.6386860903125862,-2.262110991377842,0.19966948289526487,1.299316789410373,-0.27182636355394524,0.2251881355106648,Prádlo ložní potisknuté z vláken chemických,"Bed linen: of man-made fibres, printed, not knitted or crocheted",0.19966948289526493,1330194852.0,82788889.0,DEU,0.062238166743408804,0.49175403136614254,0.12570237562708517,0.00218125562254093,0.03504691311898146
3251,CZE,630229,299854.0,2022,1349,37,0,1.6386860903125862,-0.7653260744850057,0.26888386128957054,1.299316789410373,-0.4359450066233353,0.2946663024019371,Prádlo ložní potisknuté z mat.textilních ost.,"Bed linen: of textile materials (other than cotton or man-made fibres), printed, not knitted or crocheted",0.2688838612895703,105055384.0,27642586.0,PRT,0.26312393470476486,0.16124702984674202,0.1591021973014076,0.0028542468608748314,0.010847537925720843
3252,CZE,630231,51050710.0,2022,1349,17,1,1.6386860903125862,-1.3453313027398945,0.3076888518604222,1.299316789410373,-0.0,1.0943981485333443,Prádlo ložní jiné z bavlny,"Bed linen: of cotton (not printed, knitted or crocheted)",0.30768885186042233,4815766022.0,863706563.0,DEU,0.17934977718068215,0.17544722865586174,0.1462693512411849,0.01060074550274735,0.05910654403583593
3253,CZE,630232,6508545.0,2022,1349,13,0,1.6386860903125862,-1.522540430178085,0.22927612594308736,1.299316789410373,-0.302741151154976,0.3080872109701562,Prádlo ložní jiné z vláken chemických,"Bed linen: of man-made fibres (not printed, knitted or crocheted)",0.22927612594308736,2180967443.0,145840013.0,DEU,0.06686941314419245,0.4762766752412141,0.10207067974734123,0.0029842467483362613,0.04462797874270623
3254,CZE,630239,2142176.0,2022,1349,21,0,1.6386860903125862,-1.0231890166990454,0.2569983033783572,1.299316789410373,-0.4371572682688595,0.2755085855184746,Prádlo ložní jiné z materiálů textilních ost.,"Bed linen: of textile materials other than cotton or man-made fibres (not printed, knitted or crocheted)",0.25699830337835733,802710518.0,135915224.0,PRT,0.16932034768728418,0.24315496098920408,0.17326951754098124,0.0026686781248828734,0.01576111885744308
3255,CZE,630240,105169.0,2022,1349,17,0,1.6386860903125862,-1.1058888495121564,0.2196672975730472,1.299316789410373,-0.333134091021478,0.14251436213262178,"Prádlo stolní,pletené,háčkované",Table linen: knitted or crocheted,0.21966729757304712,76184751.0,9700480.0,NLD,0.1273283678514615,0.24651002691004414,0.12010292042921936,0.001380446856090663,0.01084162845549911
3256,CZE,630251,6801368.0,2022,1349,33,1,1.6386860903125862,-0.4294537403733686,0.3036024348445281,1.299316789410373,-0.0,1.5683311007119591,Prádlo stolní jiné z bavlny,"Table linen: of cotton, not knitted or crocheted",0.303602434844528,447710686.0,153116440.0,ITA,0.34199862721168106,0.1000204044751578,0.11205769622050875,0.015191435479831277,0.04441958028804745
3257,CZE,630253,1323807.0,2022,1349,13,0,1.6386860903125862,-0.6842271753087346,0.23426588680292296,1.299316789410373,-0.2572106983946731,0.19263930570676294,Prádlo stolní jiné z vláken chemických,"Table linen: of man-made fibres, not knitted or crocheted",0.234265886802923,709444964.0,85067322.0,DEU,0.11990686567196493,0.5283281606895971,0.1100766132585298,0.0018659756107592864,0.015561874629131972
3258,CZE,630259,767078.0,2022,1349,27,0,1.6386860903125862,-0.534984409306179,0.2825635175985716,1.299316789410373,-0.3387623532525799,0.45638258322093117,Prádlo stolní jiné z materiálů textliních ost,"Table linen: of textile materials (other than cotton or man-made fibres), not knitted or crocheted",0.2825635175985715,173519947.0,67728556.0,FRA,0.39032144241030686,0.11726923104993986,0.1386938059547917,0.004420690607979496,0.011325769295893448
3259,CZE,630260,21029574.999999996,2022,1349,16,0,1.6386860903125862,-1.3541483956894553,0.22983306148889618,1.299316789410373,-0.41061029333173255,0.31699765009652536,"Prádlo toal,kuchyňské z froté ap tex,z bavlny","Kitchen and toilet linen: of terry towelling or similar terry fabrics, of cotton",0.22983306148889615,6848782816.0,768113158.0,PRT,0.11215323636859213,0.16425457342363292,0.13296805962060082,0.003070556559462083,0.027378225175515084
3260,CZE,630291,4736356.0,2022,1349,18,0,1.6386860903125862,-1.5988504780462998,0.22486047272603107,1.299316789410373,-0.4577467872897567,0.6643995658391709,"Prádlo ložní,stolní,toal,kuchyň.ost.z bavlny","Toilet and kitchen linen: of cotton, excluding terry towelling or similar terry fabrics",0.22486047272603105,735959540.0,141477321.0,DEU,0.1922351886355057,0.10575159019340563,0.13006714261522945,0.006435620088571717,0.03347784624788025
3261,CZE,630293,2176600.0,2022,1349,8,0,1.6386860903125862,-0.23131894005545434,0.21742773312653033,1.299316789410373,-0.07593276152417798,0.1957969312647535,"Prádlo ložní,stolní,toal,kuchyň.ost.z vl.chem",Toilet and kitchen linen: of man-made fibres,0.21742773312653038,1147655878.0,121975665.0,DEU,0.10628243826238652,0.6426366776533424,0.15218726614402242,0.0018965615405491785,0.017844543007820454
3262,CZE,630299,624562.0,2022,1349,38,0,1.6386860903125862,-0.18753600754607447,0.2724998187733874,1.299316789410373,-0.3885625314387604,0.3916098171755303,"Prádlo ložní,stol,toal,kuch.ost.z mat.tex.ost",Toilet and kitchen linen: of textile materials (other than cotton or man-made fibres),0.27249981877338736,164649694.0,46789213.0,ESP,0.2841743088814972,0.12449631906589015,0.1034860074638933,0.0037932776237045423,0.01334841857673477
3263,CZE,630312,20635909.0,2022,1349,23,1,1.6386860903125862,1.3050775709921574,0.3479591902414066,1.299316789410373,-0.0,4.9568756647223156,"Záclony,závěsy,rolety ap z vl.synt,plet,háčk.","Curtains (including drapes) and interior blinds: curtain or bed valances, knitted or crocheted, of synthetic fibres",0.3479591902414066,429788232.0,166535519.0,DEU,0.38748273358959723,0.17600169539881072,0.10923880689874975,0.048014132225007035,0.12391295937294915
3264,CZE,630319,45852.0,2022,1349,28,0,1.6386860903125862,0.0927274409175779,0.2830194426283903,1.299316789410373,-0.31391665793327417,0.05548722906180502,"Záclony,závěsy,rolety ap z mat.tex.ost,plet.","Curtains (including drapes) and interior blinds: curtain or bed valances, knitted or crocheted, of textile materials other than synthetic fibres",0.28301944262839024,85310834.0,16799257.0,POL,0.1969182132248291,0.14751444933782365,0.12974866984213526,0.0005374698364805577,0.002729406425534177
3265,CZE,630391,186933.0,2022,1349,12,0,1.6386860903125862,-0.15682627299971147,0.2575521488378033,1.299316789410373,0.016184083151738665,0.04905159099987529,"Záclony,závěsy,rolety,draperie z bavlny","Curtains (including drapes) and interior blinds, curtain or bed valances: of cotton, not knitted or crocheted",0.25755214883780325,393433937.0,80686095.0,DEU,0.2050816856706492,0.13738407681003892,0.1714797034946216,0.0004751318643871843,0.0023167932467174175
3266,CZE,630392,106674043.0,2022,1349,16,1,1.6386860903125862,0.3152470199122676,0.3399978104004995,1.299316789410373,-0.0,2.751011969216062,"Záclony,závěsy,rolety ap z vláken syntetic.","Curtains (including drapes) and interior blinds, curtain or bed valances: of synthetic fibres, not knitted or crocheted",0.3399978104004997,4003180908.0,788470737.0,DEU,0.19696105550071732,0.3195963709590114,0.1521881175922239,0.026647320081593474,0.1352923298154057
3267,CZE,630399,8213930.0,2022,1349,32,1,1.6386860903125862,-0.20244629164564648,0.31284129127609084,1.299316789410373,-0.0,2.146766042257907,"Záclony,závěsy,rolety ap z mater.textil.ost.","Curtains (including drapes) and interior blinds, curtain or bed valances: of textile materials other than cotton or synthetic fibres, not knitted or crocheted",0.31284129127609067,395007391.0,110093474.0,POL,0.2787124405983583,0.11503634110549937,0.11477571137121523,0.020794370402046475,0.07460869115638952
3268,CZE,630411,166061.0,2022,1349,12,0,1.6386860903125862,-1.251724222759637,0.21796665092849601,1.299316789410373,-0.25530430116149033,0.133420010303411,"Přehozy lůžkové,pletené,háčkované",Bedspreads: knitted or crocheted,0.21796665092849604,128494820.0,6424354.0,DEU,0.04999698820543894,0.5751224201249985,0.15295116332485054,0.001292355598459144,0.02584866898679618
3269,CZE,630419,590311.0,2022,1349,15,0,1.6386860903125862,-0.7552067401604768,0.24679305682606542,1.299316789410373,-0.25849486366130814,0.09737886900281,"Přehozy lůžkové,ne pletené,háčkované",Bedspreads: not knitted or crocheted,0.24679305682606537,625828146.0,85672301.0,PRT,0.1368942920633678,0.237812211259534,0.18503413377233577,0.000943247765018226,0.006890336702874363
3270,CZE,630420,45646.0,2022,1349,10,0,1.6386860903125862,-0.4990022496037341,0.20538949188288735,1.299316789410373,-0.0364673638639969,0.013638690941947824,"Moskytiéry, osnovní pleteniny, pro prevenci nákazy malárii, specifikované v poznámce k položkám 1 kapitoly 63","Furnishing articles: excluding those of heading no. 9404, bed nets, specified in Subheading Note 1 to this Chapter",0.2053894918828874,345516649.0,24802765.000000004,NLD,0.07178457267337067,0.24176111476144496,0.8118755749093558,0.00013210940813448326,0.0018403593309052435
3271,CZE,630491,1760934.0,2022,1349,20,0,1.6386860903125862,-0.848192148503616,0.25630773728894674,1.299316789410373,-0.41083184318393134,0.2126524542800793,"Textilie bytové ostatní,pletené,háčkované","Furnishing articles: excluding those of heading no. 9404, n.e.c. in heading 6304, knitted or crocheted",0.2563077372889468,854892724.0,100161813.0,ESP,0.1171630196258402,0.27519935581116983,0.13111405026633635,0.0020598303746938895,0.017580891831500692
3272,CZE,630492,1958459.0,2022,1349,19,0,1.6386860903125862,-0.5895131987516006,0.27136345105335624,1.299316789410373,-0.3096809819745121,0.20190929807242664,"Textilie bytové ost.bavlněné,ne pletené,háčk.","Furnishing articles: of cotton, not knitted or crocheted (excluding bedspreads and articles of heading no. 9404)",0.2713634510533562,1001375834.0,145343393.0,DEU,0.1451436993635299,0.33985333626854264,0.13710446808989132,0.0019557681876313385,0.013474702630617685
3273,CZE,630493,2125966.0,2022,1349,16,0,1.6386860903125862,-0.68605051847227,0.27551009563146894,1.299316789410373,-0.18061560991142625,0.16398528417173489,"Textilie bytové ost.z vlák.syntet,ne plet,háč","Furnishing articles: of synthetic fibres, not knitted or crocheted (excluding bedspreads and articles of heading no. 9404)",0.27551009563146905,1338413718.0,164877282.0,DEU,0.12318857747989699,0.4568117842974452,0.1023548586234326,0.0015884221533359986,0.012894232451017722
